c:\users\dfreelan\desktop\neural-network-lisp
AvgErr-alpha0.5Neurons9: 0.01950237906
AvgErr-alpha0.5Neurons4: 0.01952681368
AvgErr-alpha0.5Neurons12: 0.019745563139999995
AvgErr-alpha0.5Neurons8: 0.019772796400000004
AvgErr-alpha0.5Neurons6: 0.019867660639999996
AvgErr-alpha0.5Neurons5: 0.019932546580000005
AvgErr-alpha0.5Neurons7: 0.020219885460000003
Classification-alpha0.01Neurons13: 0.04847926276000001
Classification-alpha0.01Neurons11: 0.04884792644000001
Classification-alpha0.01Neurons12: 0.04940092160000001
Classification-alpha0.01Neurons10: 0.04949308766000002
Classification-alpha0.01Neurons4: 0.049585253680000003
Classification-alpha0.01Neurons6: 0.049769585160000004
Classification-alpha0.01Neurons7: 0.04976958520000001
Classification-alpha0.01Neurons9: 0.049953917080000014
Classification-alpha0.01Neurons8: 0.050322580680000006
Classification-alpha0.005Neurons13: 0.05059907822000001
Classification-alpha0.005Neurons6: 0.050875576140000024
Classification-alpha0.01Neurons5: 0.050967741979999995
Classification-alpha0.005Neurons12: 0.051612903280000025
Classification-alpha0.005Neurons9: 0.051705069340000014
Classification-alpha0.01Neurons3: 0.05170506942000002
Classification-alpha0.005Neurons7: 0.05179723520000001
Classification-alpha0.005Neurons10: 0.05179723520000002
Classification-alpha0.005Neurons11: 0.052258064440000015
Classification-alpha0.005Neurons8: 0.05235023064000002
Classification-alpha0.005Neurons5: 0.052903226140000016
Classification-alpha0.005Neurons4: 0.05290322618000002
Classification-alpha0.005Neurons3: 0.05299539168000002
Classification-alpha0.02Neurons13: 0.05410138254000002
Classification-alpha0.02Neurons12: 0.05410138258000002
Classification-alpha0.02Neurons5: 0.055391704980000026
Classification-alpha0.02Neurons10: 0.05539170504000003
Classification-alpha0.02Neurons3: 0.05576036846000004
Classification-alpha0.02Neurons6: 0.055760368820000024
Classification-alpha0.02Neurons8: 0.05585253482000002
Classification-alpha0.02Neurons9: 0.05603686648000003
Classification-alpha0.02Neurons11: 0.056774193560000026
Classification-alpha0.02Neurons4: 0.05695852546000002
Classification-alpha0.02Neurons7: 0.05769585242000003
Classification-alpha0.1Neurons8: 0.05944700506000001
Classification-alpha0.2Neurons2: 0.05972350298000002
Classification-alpha0.15Neurons13: 0.060460829960000025
Classification-alpha0.15Neurons4: 0.060460830020000016
Classification-alpha0.1Neurons12: 0.06046083008000001
Classification-alpha0.04Neurons13: 0.06055299548000002
Classification-alpha0.2Neurons11: 0.06064516148000003
Classification-alpha0.15Neurons6: 0.06082949376000002
Classification-alpha0.15Neurons9: 0.060921659400000036
Classification-alpha0.15Neurons7: 0.06092165962000001
Classification-alpha0.04Neurons12: 0.06101382454000003
Classification-alpha0.15Neurons2: 0.061198156660000017
Classification-alpha0.15Neurons10: 0.06138248882000004
Classification-alpha0.15Neurons3: 0.06138248882000004
Classification-alpha0.2Neurons7: 0.06147465472000003
Classification-alpha0.15Neurons5: 0.061566820420000036
Classification-alpha0.15Neurons12: 0.061658986500000026
Classification-alpha0.1Neurons9: 0.06184331776
Classification-alpha0.04Neurons8: 0.06184331806000002
Classification-alpha0.1Neurons7: 0.061935483640000004
Classification-alpha0.1Neurons10: 0.06193548412000004
Classification-alpha0.2Neurons9: 0.06193548430000001
Classification-alpha0.2Neurons3: 0.061935484380000044
Classification-alpha0.15Neurons8: 0.06193548452000003
Classification-alpha0.06Neurons12: 0.06202764948000003
Classification-alpha0.04Neurons11: 0.06211981554000001
Classification-alpha0.1Neurons13: 0.062211981360000015
Classification-alpha0.2Neurons5: 0.0622119819
Classification-alpha0.2Neurons4: 0.06230414786000003
Classification-alpha0.1Neurons6: 0.06239631368000003
Classification-alpha0.04Neurons10: 0.06248847936000002
Classification-alpha0.2Neurons10: 0.06258064556000001
Classification-alpha0.04Neurons6: 0.06267281072000003
Classification-alpha0.1Neurons5: 0.06267281092000002
Classification-alpha0.1Neurons11: 0.06276497668000004
Classification-alpha0.04Neurons7: 0.06276497688000003
Classification-alpha0.2Neurons12: 0.06276497700000004
Classification-alpha0.1Neurons4: 0.06304147456000003
Classification-alpha0.06Neurons10: 0.06313364012000003
Classification-alpha0.04Neurons9: 0.06313364042000004
Classification-alpha0.2Neurons8: 0.06331797260000001
Classification-alpha0.15Neurons11: 0.06341013806000004
Classification-alpha0.06Neurons11: 0.06341013852000002
Classification-alpha0.04Neurons3: 0.06368663502000002
Classification-alpha0.2Neurons13: 0.06377880236
Classification-alpha0.06Neurons13: 0.06387096732000004
Classification-alpha0.04Neurons5: 0.06405529884000004
Classification-alpha0.04Neurons4: 0.06405529892000004
Classification-alpha0.06Neurons7: 0.06405529932000002
Classification-alpha0.1Neurons3: 0.06414746512000002
Classification-alpha0.06Neurons9: 0.06451612870000004
Classification-alpha0.2Neurons6: 0.06460829530000005
Classification-alpha0.06Neurons8: 0.06470046018000003
Classification-alpha0.06Neurons4: 0.06497695760000005
Classification-alpha0.06Neurons5: 0.06497695806000003
